SALES,COST_OF_SALES,QUANTITY_SOLD,GROSS_PROFIT,DAILY_UNIT_PRICE,DAILY_GROSS_PROFIT_PERCENT,DAILY_GROSS_PROFIT_PER_UNIT
173833.40010,190644.50160,4541,-16811.10150,38.28086326800,-9.67081210500,-3.70207035895
173987.75150,184188.97900,4601,-10201.22750,37.81520354271,-5.86318715700,-2.21717615736
174324.99480,180978.60100,5429,-6653.60620,32.10996404494,-3.81678267500,-1.22556754467
174581.67680,185040.81730,5089,-10459.14050,34.30569400668,-5.99097264500,-2.05524474356
176814.20260,178390.14910,4348,-1575.94650,40.66563997240,-0.89130085500,-0.36245319687
177159.67310,190811.57790,4695,-13651.90480,37.73368969116,-7.70598893100,-2.90775395101
177192.56980,193615.30370,5042,-16422.73390,35.14331015470,-9.26829715200,-3.25718641412
177500.10770,192327.32070,4632,-14827.21300,38.32040321675,-8.35335436800,-3.20103907599
177626.95010,188629.75420,5185,-11002.80410,34.25784958534,-6.19433261300,-2.12204514947
177908.83560,184687.52910,5485,-6778.69350,32.43552153145,-3.81020620900,-1.23586025524
178123.53210,187748.17220,5550,-9624.64010,32.09433010811,-5.40335125100,-1.73416938739
178394.81200,194427.44800,4624,-16032.63600,38.58019290657,-8.98716494100,-3.46726557093
178921.09930,192507.52870,5228,-13586.42940,34.22362266641,-7.59353114500,-2.59878144606
179188.88450,183083.28500,5524,-3894.40050,32.43824846126,-2.17334937400,-0.70499646995
179326.49020,183278.50240,5380,-3952.01220,33.33206137546,-2.20380837000,-0.73457475836
179602.91520,193348.59140,4758,-13745.67620,37.74756519546,-7.65337031700,-2.88896094998
179841.43180,170757.58120,4891,9083.85060,36.76986951544,5.05103329600,1.85725835208
180183.03140,173842.92090,5143,6340.11050,35.03461625510,3.51870564700,1.23276502042
180294.26870,175656.65040,5124,4637.61830,35.18623510929,2.57224943100,0.90507773224
180394.82770,172344.30440,5149,8050.52330,35.03492478151,4.46272401600,1.56351200233
180685.51070,176898.27780,4802,3787.23290,37.62713675552,2.09603575000,0.78867823823
180828.67410,182962.33700,4719,-2133.66290,38.31927825811,-1.17993615300,-0.45214301759
181209.12850,178435.71530,5304,2773.41320,34.16461698718,1.53050413200,0.52289087481
181534.18870,197328.94390,4705,-15794.75520,38.58324945802,-8.70070553300,-3.35701492030
182466.25520,198405.22910,4836,-15938.97390,37.73082200165,-8.73529951200,-3.29590031017
182483.14650,187344.73720,5475,-4861.59070,33.33025506849,-2.66413134200,-0.88796177169
183413.70830,197835.49510,5653,-14421.78680,32.44537560587,-7.86298196200,-2.55117403149
183843.81730,195365.73070,4865,-11521.91340,37.78906830421,-6.26722920000,-2.36832752312
184259.69240,192057.51080,5752,-7797.81840,32.03402162726,-4.23197189700,-1.35567079277
184989.88870,192824.89010,5783,-7835.00140,31.98856799239,-4.23536737900,-1.35483337368
185109.52310,178347.36940,4404,6762.15370,42.03213512716,3.65305554600,1.53545724342
185422.88560,191390.40130,5014,-5967.51570,36.98103023534,-3.21832749000,-1.19017066215
185606.27500,193340.31540,5788,-7734.04040,32.06742829993,-4.16690674900,-1.33621983414
185648.49110,197095.10870,4914,-11446.61760,37.77950571836,-6.16574771600,-2.32938901099
185771.00150,192527.01100,5042,-6756.00950,36.84470477985,-3.63674063500,-1.33994635065
186166.15080,202391.17870,5453,-16225.02790,34.14013401797,-8.71534800000,-2.97543148725
187143.01810,191499.04280,5737,-4356.02470,32.62036222765,-2.32764478400,-0.75928616001
187155.86850,195078.60330,5764,-7922.73480,32.46978981610,-4.23322809100,-1.37452026371
188334.52120,195254.78100,5857,-6920.25980,32.15545863070,-3.67445105400,-1.18153658870
188736.24740,183103.23370,4935,5633.01370,38.24442703141,2.98459558100,1.14144147923
190325.18110,197438.11160,5863,-7112.93050,32.46208103360,-3.73725140300,-1.21318957871
190559.88750,187742.30000,5558,2817.58750,34.28569404462,1.47858373400,0.50694269521
190560.57920,200804.03680,4936,-10243.45760,38.60627617504,-5.37543370400,-2.07525478120
190719.61450,187072.59520,5583,3647.01930,34.16077637471,1.91224133400,0.65323648576
190892.45900,216571.05950,5720,-25678.60050,33.37280751748,-13.45186742000,-4.48926582168
191287.35350,177577.28720,4652,13710.06630,41.11937951419,7.16726226200,2.94713377042
191700.38910,197153.42400,5903,-5453.03490,32.47507862104,-2.84456120600,-0.92377348806
192001.03460,201125.77550,5211,-9124.74090,36.84533383228,-4.75244361000,-1.75105371330
193182.15060,208039.17340,5118,-14857.02280,37.74563317702,-7.69068092200,-2.90289620946
193652.32780,198212.06870,5810,-4559.74090,33.33086537005,-2.35460164700,-0.78480910499
193772.58110,201254.71250,6037,-7482.13140,32.09749562697,-3.86129521400,-1.23937906245
194028.06180,204053.49890,5014,-10025.43710,38.69726003191,-5.16700368300,-1.99948885122
194878.80260,204460.66540,6070,-9581.86280,32.10523930807,-4.91683172900,-1.57856059308
195425.39110,210461.38620,5505,-15035.99510,35.49961691190,-7.69398235100,-2.73133425976
195767.97360,210639.84820,5723,-14871.87460,34.20722935523,-7.59668413900,-2.59861516687
195831.09750,205442.82810,5259,-9611.73060,37.23732601255,-4.90817379000,-1.82767267541
195866.77300,203331.43480,6032,-7464.66180,32.47128199602,-3.81109143000,-1.23751024536
196420.76350,211510.78610,5205,-15090.02260,37.73693823247,-7.68249869900,-2.89913978866
197698.11860,205114.12890,6092,-7416.01030,32.45208775443,-3.75117899600,-1.21733589954
197778.13370,209372.29220,5759,-11594.15850,34.34244377496,-5.86220442200,-2.01322425768
198019.33210,205903.82490,6102,-7884.49280,32.45154573910,-3.98167831200,-1.29211615864
198431.62750,209499.79410,5253,-11068.16660,37.77491481058,-5.57782382800,-2.10701819912
198442.91270,213676.42840,5257,-15233.51570,37.74831894617,-7.67652293200,-2.89775836028
198985.39960,209483.87580,5150,-10498.47620,38.63794166990,-5.27600327500,-2.03853906796
199385.91240,214719.75280,5283,-15333.84040,37.74103963657,-7.69053350600,-2.90248729888
200173.11680,202881.17770,6175,-2708.06090,32.41669907692,-1.35285943700,-0.43855237247
200193.61200,203814.73640,4862,-3621.12440,41.17515672563,-1.80881116200,-0.74478083093
200271.56430,207757.70300,6232,-7486.13870,32.13600197368,-3.73799382200,-1.20124176829
200369.82990,210964.76810,5179,-10594.93820,38.68890324387,-5.28769136800,-2.04574979726
200407.27710,215907.82490,6173,-15500.54780,32.46513479670,-7.73452342900,-2.51102345699
200616.07620,217104.57970,6007,-16488.50350,33.39704947561,-8.21893430100,-2.74488155485
200939.69240,192019.14430,5735,8920.54810,35.03743546643,4.43941562400,1.55545738448
201048.83050,219110.39320,5732,-18061.56270,35.07481341591,-8.98366961700,-3.15100535590
201120.72760,218098.76190,6253,-16978.03430,32.16387775468,-8.44171284700,-2.71518220054
201146.48930,216428.50040,5326,-15282.01110,37.76689622606,-7.59745355400,-2.86932239955
201367.78700,220579.99560,5731,-19212.20860,35.13658820450,-9.54085501300,-3.35233093701
201918.22210,209095.56970,5749,-7177.34760,35.12232076883,-3.55458141700,-1.24845148722
202017.42200,189394.69370,4720,12622.72830,42.80030127119,6.24833649200,2.67430684322
202249.67720,220152.18680,5913,-17902.50960,34.20424102824,-8.85168760100,-3.02765256215
202359.14290,221435.76860,5288,-19076.62570,38.26761401286,-9.42711331300,-3.60753133510
202902.62490,232360.32720,6085,-29457.70230,33.34472060805,-14.51814746800,-4.84103571076
203165.08300,205350.64310,6119,-2185.56010,33.20233420494,-1.07575576900,-0.35717602549
203345.24460,206918.91260,6161,-3573.66800,33.00523366337,-1.75743868900,-0.58004674566
203861.47240,217065.61520,5406,-13204.14280,37.71022426933,-6.47701728300,-2.44249774325
204005.58220,219722.89500,6098,-15717.31280,33.45450675631,-7.70435427800,-2.57745372253
204028.17680,216777.31570,5959,-12749.13890,34.23866031213,-6.24871481000,-2.13947623762
204565.08180,210188.90940,5014,-5623.82760,40.79877977663,-2.74916302900,-1.12162497008
205197.89840,221931.58010,5992,-16733.68170,34.24531014686,-8.15489916300,-2.79267051068
205368.92260,201281.23900,5581,4087.68360,36.79787181509,1.99041001300,0.73242852535
205719.45320,218408.18210,6007,-12688.72890,34.24662114200,-6.16797716600,-2.11232377227
207429.42900,215118.84650,6448,-7689.41750,32.16957645782,-3.70700413000,-1.19252752792
208489.09030,201416.83760,5632,7072.25270,37.01865949929,3.39214521500,1.25572668679
208489.36940,221372.83690,6087,-12883.46750,34.25158031871,-6.17943616800,-2.11655454247
208583.21800,227060.26270,5945,-18477.04470,35.08548662742,-8.85835633200,-3.10799742641
209026.01970,222163.72890,6119,-13137.70920,34.16016010786,-6.28520277900,-2.14703533257
209908.38310,223554.08660,6457,-13645.70350,32.50865465386,-6.50079015400,-2.11331942078
210305.29190,223289.08460,6138,-12983.79270,34.26283673835,-6.17378316200,-2.11531324536
210664.86280,220379.27670,6082,-9714.41390,34.63743222624,-4.61131190600,-1.59724003617
210764.71800,217364.46300,6500,-6599.74500,32.42534123077,-3.13133292100,-1.01534538462
211700.81320,229023.81070,6345,-17322.99750,33.36498237983,-8.18277324400,-2.73018085106
212360.99310,221017.07310,6548,-8656.08000,32.43142839035,-4.07611580300,-1.32194257789
212465.08320,225678.93450,5627,-13213.85130,37.75814522836,-6.21930488600,-2.34829417096
212687.50940,221403.64500,6632,-8716.13560,32.06988983715,-4.09809472300,-1.31425446321
213778.13810,230994.35520,6051,-17216.21710,35.32938986944,-8.05331043300,-2.84518544042
214177.98340,220255.21920,6607,-6077.23580,32.41682812169,-2.83746989500,-0.91981773876
214392.40090,218347.79780,6424,-3955.39690,33.37366141034,-1.84493334800,-0.61572180884
214452.24840,231730.23270,6265,-17277.98430,34.23020724661,-8.05679792500,-2.75785862729
214540.33310,223738.43270,5822,-9198.09960,36.84993698042,-4.28735215800,-1.57988656819
215171.03820,234621.59890,6278,-19450.56070,34.27381940108,-9.03958119200,-3.09820973240
215203.55880,234819.44740,5706,-19615.88860,37.71530998948,-9.11503913300,-3.43776526463
215737.84280,234642.08570,6150,-18904.24290,35.07932403252,-8.76259939100,-3.07386063415
215951.50790,210032.78810,5609,5918.71980,38.50089283295,2.74076335800,1.05521836334
216389.50430,235723.76480,5607,-19334.26050,38.59274198324,-8.93493451200,-3.44823622258
217110.50250,213540.73420,6320,3569.76830,34.35292761076,1.64421723400,0.56483675633
217683.36230,246975.73080,6360,-29292.36850,34.22694375786,-13.45641127100,-4.60571831761
217746.01290,234483.41700,5770,-16737.40410,37.73761055459,-7.68666386900,-2.90076327556
218104.06690,238662.19210,6525,-20558.12520,33.42591063602,-9.42583304000,-3.15067052874
218189.34850,225607.59520,6752,-7418.24670,32.31477317832,-3.39991239300,-1.09867397808
219363.22010,237026.35050,6577,-17663.13040,33.35308196746,-8.05200178600,-2.68559075566
220271.72140,237123.34330,6212,-16851.62190,35.45906654862,-7.65037917400,-2.71275304250
220443.63150,239988.02750,5717,-19544.39600,38.55931983558,-8.86593813900,-3.41864544341
220506.20930,234723.22000,5846,-14217.01070,37.71915998974,-6.44744234000,-2.43192109134
221578.69680,240449.62230,6641,-18870.92550,33.36526077398,-8.51657933400,-2.84157890378
221618.32820,253291.06230,6636,-31672.73410,33.39637254370,-14.29156801100,-4.77286529536
223937.96790,230079.62100,6827,-6141.65310,32.80181161564,-2.74256891700,-0.89961228944
224020.41000,229533.97370,6911,-5513.56370,32.41504992042,-2.46118811200,-0.79779535523
224030.55440,237934.73420,6541,-13904.17980,34.25019941905,-6.20637655300,-2.12569634612
224102.88850,244359.80750,5937,-20256.91900,37.74682305878,-9.03911553100,-3.41197894560
224232.12140,233554.03220,6991,-9321.91080,32.07439871263,-4.15725933500,-1.33341593477
224699.25280,233589.98300,7014,-8890.73020,32.03582161392,-3.95672441700,-1.26756917593
224994.19510,242259.85950,5959,-17265.66440,37.75703894949,-7.67382660400,-2.89740969961
224994.65620,227546.44660,6937,-2551.79040,32.43399974052,-1.13415600300,-0.36785215511
225051.59150,228214.14210,6934,-3162.55060,32.45624336602,-1.40525582600,-0.45609325065
226132.46390,234496.51280,7023,-8364.04890,32.19884150648,-3.69873867500,-1.19095100384
226375.54310,240429.68550,6647,-14054.14240,34.05679902212,-6.20833072700,-2.11435871822
226617.95490,233191.10460,6968,-6573.14970,32.52266861366,-2.90054232600,-0.94333376866
228124.39800,222208.35040,5652,5916.04760,40.36171231423,2.59334277800,1.04671755131
228177.31680,242589.58720,6685,-14412.27040,34.13273250561,-6.31625904000,-2.15591180254
228731.86550,252845.44560,6675,-24113.58010,34.26694614232,-10.54229153700,-3.61252136330
229184.47190,250361.15020,6077,-21176.67830,37.71342305414,-9.24001444100,-3.48472573638
229672.25630,237672.01640,6227,-7999.76010,36.88329152080,-3.48311991600,-1.28468927252
229861.47030,241090.13360,6646,-11228.66330,34.58643850436,-4.88496975400,-1.68953705989
232347.35320,241134.52780,7158,-8787.17460,32.45981464096,-3.78191293300,-1.22760192791
232410.19800,245358.63000,6282,-12948.43200,36.99621107927,-5.57136997900,-2.06119579752
234153.76220,261088.38640,7620,-26934.62420,30.72884018373,-11.50296452500,-3.53472758530
234468.07120,251493.90890,6585,-17025.83770,35.60638894457,-7.26147386000,-2.58554862566
234705.59280,252709.82310,6221,-18004.23030,37.72795254782,-7.67098477900,-2.89410549751
236305.15640,250572.45340,6918,-14267.29700,34.15801624747,-6.03765792400,-2.06234417462
237946.63270,254527.41550,6968,-16580.78280,34.14848345293,-6.96827797600,-2.37956125144
238637.81640,274093.57800,7139,-35455.76160,33.42734506233,-14.85756203100,-4.96648852781
239513.97900,249203.12080,7380,-9689.14180,32.45446869919,-4.04533457300,-1.31289184282
239922.99820,251700.96640,6191,-11777.96820,38.75351287353,-4.90906177700,-1.90243388790
242185.18070,261534.91200,7259,-19349.73130,33.36343583138,-7.98964298500,-2.66561941039
242758.95050,255779.85450,7485,-13020.90400,32.43272551770,-5.36371737200,-1.73959973280
242824.50130,259860.51250,7619,-17036.01120,31.87091498884,-7.01577110600,-2.23599044494
243161.25920,266054.36990,6924,-22893.11070,35.11861051415,-9.41478538800,-3.30634181109
243554.22430,262251.08010,6453,-18696.85580,37.74279006664,-7.67667071000,-2.89738971021
243707.87190,250794.22130,7494,-7086.34940,32.52039923939,-2.90772281800,-0.94560306912
243720.86800,252929.29470,7579,-9208.42670,32.15739121256,-3.77826764500,-1.21499230769
244481.49770,272633.39980,7958,-28151.90210,30.72147495602,-11.51494177100,-3.53755995225
244535.20520,239700.68480,7155,4834.52040,34.17682812020,1.97702428800,0.67568419287
245813.28830,267734.72530,6371,-21921.43700,38.58315622351,-8.91792187100,-3.44081572752
247453.10220,242638.80120,6730,4814.30100,36.76866303120,1.94554077400,0.71534933135
248437.71130,269807.62040,7056,-21369.90910,35.20942620465,-8.60171710200,-3.02861523526
248974.65280,241961.14320,6781,7013.50960,36.71650977732,2.81695727700,1.03428839404
249380.56540,268761.83240,6611,-19381.26700,37.72206404477,-7.77176319600,-2.93166949024
249805.51720,255956.65400,7497,-6151.13680,33.32073058557,-2.46237027500,-0.82047976524
249981.24970,262145.17730,7220,-12163.92760,34.62344178670,-4.86593599100,-1.68475451524
250481.61770,266061.92840,6639,-15580.31070,37.72881724657,-6.22014135900,-2.34678576593
251449.52960,273255.09850,7372,-21805.56890,34.10872620727,-8.67194658700,-2.95789051818
252458.26220,261502.38180,7190,-9044.11960,35.11241477051,-3.58242171200,-1.25787477051
253116.91320,262409.56940,6872,-9292.65620,36.83307817229,-3.67129011000,-1.35224915600
253218.83120,276194.82950,6704,-22975.99830,37.77130536993,-9.07357410600,-3.42720738365
253686.30250,268974.57070,7392,-15288.26820,34.31903442911,-6.02644606700,-2.06821810065
253702.22300,274426.08030,7593,-20723.85730,33.41264625313,-8.16857537000,-2.72933719215
255224.22260,265532.54620,7864,-10308.32360,32.45475872330,-4.03892839600,-1.31082446592
256390.52220,267308.50710,8079,-10917.98490,31.73542792425,-4.25834184800,-1.35140300780
256434.50990,276173.79250,6795,-19739.28260,37.73870638705,-7.69759210900,-2.90497168506
256701.54270,276569.25040,6803,-19867.70770,37.73357970013,-7.73961367400,-2.92043329413
257324.60310,276852.17990,7520,-19527.57680,34.21869722074,-7.58869403300,-2.59675223404
258066.16940,287168.56610,8400,-29102.39670,30.72216302381,-11.27710647500,-3.46457103571
258211.44420,278825.60670,6843,-20614.16250,37.73366128891,-7.98344262500,-3.01244519947
258970.65410,274386.01540,7542,-15415.36130,34.33713260408,-5.95255140100,-2.04393546805
259541.60870,273280.04640,6721,-13738.43770,38.61651669394,-5.29334690100,-2.04410618956
260653.66700,283981.15070,7423,-23327.48370,35.11432938165,-8.94960886900,-3.14259513674
262349.59100,272809.29040,8091,-10459.69940,32.42486602398,-3.98693184900,-1.29275731059
262394.78000,285838.55680,7474,-23443.77680,35.10767728124,-8.93454389600,-3.13671083757
262421.28190,285675.84570,7479,-23254.56380,35.08774995320,-8.86153883200,-3.10931458751
262459.50570,259298.45660,6588,3161.04910,39.83902636612,1.20439497600,0.47981923194
264086.89380,291378.57980,7494,-27291.68600,35.23977766213,-10.33435836500,-3.64180491060
264159.30060,280392.27360,7712,-16232.97300,34.25302134336,-6.14514535900,-2.10489795124
264317.11040,283912.96870,8147,-19595.85830,32.44348967718,-7.41376836000,-2.40528517246
264637.36530,284828.65970,7009,-20191.29440,37.75679345128,-7.62979724200,-2.88076678556
266271.03910,281658.41830,7771,-15387.37920,34.26470712907,-5.77884070800,-1.98010284391
266305.92590,277238.01040,8207,-10932.08450,32.44863237480,-4.10508495600,-1.33204392592
266949.23880,294322.92720,7806,-27373.68840,34.19795526518,-10.25426726200,-3.50674973098
267782.15400,283430.33680,7102,-15648.18280,37.70517516193,-5.84362421700,-2.20334874683
268330.39270,249584.21520,6534,18746.17750,41.06678798592,6.98622966700,2.86902012550
268410.48070,284592.99470,7104,-16182.51400,37.78300685529,-6.02901718200,-2.27794397523
269239.85260,291365.01760,7128,-22125.16500,37.77214542649,-8.21764118000,-3.10397937710
269555.02310,281915.19210,7316,-12360.16900,36.84459036359,-4.58539739200,-1.68947088573
269835.82860,290492.10630,7148,-20656.27770,37.74983612199,-7.65512786300,-2.88979822328
270123.55080,289864.79850,8408,-19741.24770,32.12696845861,-7.30822900900,-2.34791242864
271101.46170,295019.46940,7023,-23918.00770,38.60194527979,-8.82252996700,-3.40566819023
271551.09510,293343.87400,7938,-21792.77890,34.20900668934,-8.02529589900,-2.74537401109
272761.29750,298164.41610,7738,-25403.11860,35.24958613337,-9.31331491400,-3.28290496252
273563.01480,295854.55230,7750,-22291.53750,35.29845352258,-8.14859330200,-2.87632741935
274343.65430,299516.83780,7141,-25173.18350,38.41810030808,-9.17578486200,-3.52516223218
274712.25330,304334.78460,8909,-29622.53130,30.83536348636,-10.78311249100,-3.32501193175
274814.77810,287978.17490,7459,-13163.39680,36.84338089556,-4.78991591800,-1.76476696608
274990.14650,299576.24140,7843,-24586.09490,35.06185726125,-8.94071850000,-3.13478195843
275458.80690,307092.27440,8035,-31633.46750,34.28236551338,-11.48391944900,-3.93695924082
276174.76930,271550.89560,8130,4623.87370,33.96983632226,1.67425638200,0.56874215252
278071.38660,295548.24160,8120,-17476.85500,34.24524465517,-6.28502458100,-2.15232204433
278116.36930,295645.62910,8116,-17529.25980,34.26766501971,-6.30285079700,-2.15983979793
279092.09600,301236.10990,7259,-22144.01390,38.44773329660,-7.93430348500,-3.05055984295
280055.11770,301279.65500,8631,-21224.53730,32.44758633994,-7.57870003400,-2.45910523694
280264.24450,306935.16040,7987,-26670.91590,35.09005189683,-9.51634624200,-3.33929083511
280321.81070,302469.83200,8211,-22148.02130,34.13978939228,-7.90092688300,-2.69735979783
281531.68560,304052.47700,8431,-22520.79140,33.39244284189,-7.99938072800,-2.67118863717
282246.62870,304489.63830,7341,-22243.00960,38.44798102438,-7.88069983400,-3.02996997684
282757.71140,305894.18010,8482,-23136.46870,33.33620742749,-8.18243597500,-2.72771382929
283284.58130,304997.85180,8298,-21713.27050,34.13889868643,-7.66482609100,-2.61668721379
283850.59710,304440.65150,8747,-20590.05440,32.45119436378,-7.25383515500,-2.35395614496
285053.97990,281159.58110,8209,3894.39880,34.72456814472,1.36619695700,0.47440599342
285081.97430,297627.69070,7731,-12545.71640,36.87517453111,-4.40073997300,-1.62278054585
285968.48780,305506.99820,8364,-19538.51040,34.19039787183,-6.83239980400,-2.33602467719
286230.67890,297642.89140,8932,-11412.21250,32.04553055307,-3.98706824300,-1.27767717197
286405.99880,296902.67250,8904,-10496.67370,32.16599267745,-3.66496293500,-1.17887170934
288118.30440,300213.55940,9005,-12095.25500,31.99536972793,-4.19801686200,-1.34317101610
289243.38310,312784.97430,8196,-23541.59120,35.29079832845,-8.13902497900,-2.87232689117
292634.74570,304508.37900,9018,-11873.63330,32.45007160124,-4.05749265100,-1.31665927035
293071.75920,310240.37840,7770,-17168.61920,37.71837312741,-5.85816226300,-2.20960350064
293461.08390,315937.86220,7775,-22476.77830,37.74419085531,-7.65920237200,-2.89090396141
293917.85250,311853.52050,8577,-17935.66800,34.26814183281,-6.10227240300,-2.09113536201
294023.41090,301522.35230,8821,-7498.94140,33.33220846843,-2.55045725000,-0.85012372747
294557.64640,336897.92240,8828,-42340.27600,33.36629433620,-14.37419008400,-4.79613457182
295508.32730,307222.39540,9108,-11714.06810,32.44491955424,-3.96403993300,-1.28612956741
295741.34700,292327.02830,8537,3414.31870,34.64230373668,1.15449487700,0.39994362188
297500.67400,319786.35950,8717,-22285.68550,34.12879132729,-7.49096975200,-2.55657743490
300345.48460,306986.12050,9268,-6640.63590,32.40672039275,-2.21099908000,-0.71651228960
301033.98650,328965.14330,8567,-27931.15680,35.13878679818,-9.27840644300,-3.26031945839
301553.84260,313529.18770,9284,-11975.34510,32.48102570013,-3.97121290100,-1.28989068290
302721.68330,294129.67110,8249,8592.01220,36.69798561038,2.83825463300,1.04158227664
303226.29840,325836.94010,9328,-22610.64170,32.50710746141,-7.45668888900,-2.42395387007
305231.90810,324248.84150,8086,-19016.93340,37.74819541182,-6.23032287800,-2.35183445461
306351.95090,313446.06810,9448,-7094.11720,32.42505830864,-2.31567554200,-0.75085914479
306920.21160,332242.41160,8127,-25322.20000,37.76549915098,-8.25041787500,-3.11581149256
307043.93540,313652.34830,9470,-6608.41290,32.42280204857,-2.15226947600,-0.69782607181
307272.68370,319500.00950,9473,-12227.32580,32.43668148422,-3.97930777700,-1.29075538900
307540.67520,324997.33650,8156,-17456.66130,37.70729220206,-5.67621219200,-2.14034591712
308642.97720,327672.04150,9012,-19029.06430,34.24800013316,-6.16539682000,-2.11152511096
309217.87560,320116.92430,9772,-10899.04870,31.64325374540,-3.52471495300,-1.11533449652
309518.07210,338720.02360,8811,-29201.95150,35.12859744637,-9.43465152200,-3.31426075360
310346.12130,323325.02990,9789,-12978.90860,31.70355718664,-4.18207533800,-1.32586664624
311443.18120,355343.87180,9273,-43900.69060,33.58602191308,-14.09589076000,-4.73424895934
312311.95400,348177.12050,10164,-35865.16650,30.72726820150,-11.48376360300,-3.52864684179
313125.33250,338299.61780,8863,-25174.28530,35.32949706646,-8.03968337500,-2.84037970213
313434.93330,337931.11700,9182,-24496.18370,34.13580192768,-7.81539678500,-2.66784836637
313491.73510,333030.87570,9183,-19539.14060,34.13827018404,-6.23274504900,-2.12775134488
315272.22480,346093.06700,9210,-30820.84220,34.23151192182,-9.77594592100,-3.34645409338
316073.17750,329754.77950,9737,-13681.60200,32.46104318579,-4.32861848900,-1.40511471706
316167.07470,346378.30480,8268,-30211.23010,38.23984938316,-9.55546371400,-3.65399493227
316365.49870,335025.07640,8364,-18659.57770,37.82466507652,-5.89810765600,-2.23093946676
316394.73090,326627.13840,7778,-10232.40750,40.67816031113,-3.23406381400,-1.31555766264
316404.06230,323293.39660,9493,-6889.33430,33.33024989993,-2.17738490800,-0.72572783103
317690.76090,345449.52990,9038,-27758.76900,35.15055995796,-8.73766958800,-3.07133978756
317916.31790,322089.78900,9802,-4173.47110,32.43382145481,-1.31275774900,-0.42577750459
318949.81710,326322.52600,9573,-7372.70890,33.31764515826,-2.31155765100,-0.77015657579
319579.79410,339241.69180,8450,-19661.89770,37.82009397633,-6.15242204400,-2.32685179882
320309.27440,336742.60240,8283,-16433.32800,38.67068385851,-5.13045650400,-1.98398261499
321821.02030,346487.52030,8526,-24666.50000,37.74583864649,-7.66466403500,-2.89309171945
323548.78530,368434.88590,9693,-44886.10060,33.37963327143,-13.87305489600,-4.63077484783
325215.07680,345446.00180,9260,-20230.92500,35.12041866091,-6.22078324300,-2.18476511879
325457.52500,353929.73840,9266,-28472.21340,35.12384254263,-8.74836536700,-3.07276207641
325749.00890,345287.81150,9501,-19538.80260,34.28576033049,-5.99811574700,-2.05649958952
326906.07420,333806.29190,10084,-6900.21770,32.41829375248,-2.11076460300,-0.68427386950
327352.26140,345338.62810,9301,-17986.36670,35.19538344264,-5.49449899100,-1.93380998817
328217.77000,340913.59170,10223,-12695.82170,32.10581727477,-3.86810918300,-1.24188806613
329344.26830,341253.32960,9385,-11909.06130,35.09262315397,-3.61599166800,-1.26894632925
330589.19980,355565.04170,8748,-24975.84190,37.79026060814,-7.55494792800,-2.85503451075
332559.76500,361970.28590,9721,-29410.52090,34.21044799918,-8.84367984200,-3.02546249357
333488.79790,359621.07490,9422,-26132.27700,35.39469304819,-7.83602842600,-2.77353820845
334318.89780,360168.82710,8863,-25849.92930,37.72073765091,-7.73211729000,-2.91661167776
336901.37170,343519.87550,10381,-6618.50380,32.45365299104,-1.96452266300,-0.63755936808
337506.78840,362223.16090,9490,-24716.37250,35.56446663857,-7.32322233200,-2.60446496312
337900.17820,358772.25040,9908,-20872.07220,34.10377252725,-6.17699354600,-2.10658782802
339004.33690,371177.18690,10153,-32172.85000,33.38957321974,-9.49039481200,-3.16880232444
340440.20550,366359.65860,9936,-25919.45310,34.26330570652,-7.61351117800,-2.60864060990
340851.50590,364361.03290,9973,-23509.52700,34.17742965006,-6.89729298300,-2.35731745713
343587.00850,362390.59600,8892,-18803.58750,38.64001445119,-5.47272947900,-2.11466346154
344299.68240,365935.65300,11082,-21635.97060,31.06837054683,-6.28405186100,-1.95235251760
345776.25030,373816.16840,10102,-28039.91810,34.22849438725,-8.10926663600,-2.77567987527
349413.00980,376094.72180,9255,-26681.71200,37.75397188547,-7.63615299100,-2.88295105348
350898.76350,375030.63550,9296,-24131.87200,37.74728523021,-6.87716074000,-2.59594148021
351146.01700,380098.15640,10269,-28952.13940,34.19476258643,-8.24504280200,-2.81937281137
351319.63810,397626.58510,10528,-46306.94700,33.37002641527,-13.18085924600,-4.39845621201
354042.02320,373200.30600,10045,-19158.28280,35.24559713290,-5.41130192000,-1.90724567446
354191.35100,386464.65130,9386,-32273.30030,37.73613370978,-9.11182619500,-3.43845091626
354856.04490,380511.15920,10388,-25655.11430,34.16018915094,-7.22972446700,-2.46968755295
355069.54010,376755.56450,10393,-21686.02440,34.16429713269,-6.10754287600,-2.08659909555
355534.91200,386988.91470,9421,-31454.00270,37.73855344443,-8.84695191300,-3.33871167604
357369.26690,352250.83010,10518,5118.43680,33.97692212398,1.43225433000,0.48663593839
358024.98130,384823.43990,11036,-26798.45860,32.44155321675,-7.48508065100,-2.42827642262
358170.99630,398562.60740,11646,-40391.61110,30.75485113344,-11.27718646000,-3.46828190795
358183.77400,391310.32070,10204,-33126.54670,35.10229067033,-9.24847776600,-3.24642754802
358365.68300,382967.98320,11039,-24602.30020,32.46360023553,-6.86513842300,-2.22867109340
358597.42850,382447.08040,9505,-23849.65190,37.72724129406,-6.65081509400,-2.50916905839
360480.94040,369765.61280,10814,-9284.67240,33.33465326429,-2.57563475900,-0.85857891622
362106.53260,376645.75090,11170,-14539.21830,32.41777373321,-4.01517702400,-1.30163100269
